Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Inclinación pelvis (Normal):YInf,Inclinación pelvis (Normal):YSup,Oblicuidad pelvis (Normal):YInf,Oblicuidad pelvis (Normal):YSup,Rotación pelvis (Normal):YInf,Rotación pelvis (Normal):YSup,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Flexo-extensión cadera derecha (Normal):YInf,Flexo-extensión cadera derecha (Normal):YSup,Flexo-extensión cadera izquierda (Normal):YInf,Flexo-extensión cadera izquierda (Normal):YSup,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Aducción-abducción cadera derecha (Normal):YInf,Aducción-abducción cadera derecha (Normal):YSup,Aducción-abducción cadera izquierda (Normal):YInf,Aducción-abducción cadera izquierda (Normal):YSup,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Flexo-extensión rodilla derecha (Normal):YInf,Flexo-extensión rodilla derecha (Normal):YSup,Flexo-extensión rodilla izquierda (Normal):YInf,Flexo-extensión rodilla izquierda (Normal):YSup,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Abducción-aducción rodilla derecha (Normal):YInf,Abducción-aducción rodilla derecha (Normal):YSup,Abducción-aducción rodilla izquierda (Normal):YInf,Abducción-aducción rodilla izquierda (Normal):YSup,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y
27.7324,17.4509,0.802715,-2.6676,,,,,0.758,-6.984,27.7324,3.97535,42.7385,,,28.774,37.614,27.7324,8.85812,-0.400327,,,-4.351,1.981,27.7324,3.93475,2.36677,27.7324,12.1903,20.4601,,,14.682,32.848,27.7324,1.13323,-8.12569,,,-5.048,3.986,27.7324,11.3874,-8.18307,27.7324,13.4982,13.4406,35.0071,27.7324,-115.105,-10.7218,27.7324,-29.8472,34.6354,27.7324,107.479,-120.423,27.7324,-86.6793,-385.195,27.7324,0.54583,32.6541,27.7324,-114.923,84.6752,27.7324,-147.538,773.926,623.848,27.7324,1904.69,-956.129,27.7324,1167.51,-189.97,27.7324,-278.002,98.0427,27.7324,5157.67,2527.11,27.7324,-690.142,684.254,27.7324,-2200.01,326.857
27.7424,17.5911,0.985536,-2.28353,3.284,10.404,-6.668,-2.474,,,27.7424,2.94909,42.6072,-5.294,7.34,,,27.7424,8.63432,-0.072956,-6.378,-1.618,,,27.7424,2.87027,3.54671,27.7424,11.6193,16.7427,43.911,59.169,,,27.7424,1.10648,-7.733,-7.963,5.355,,,27.7424,11.5587,-7.98252,27.7424,14.4563,22.4608,40.8074,27.7424,-90.0746,-14.0028,27.7424,-14.7248,30.5034,27.7424,103.561,-113.707,27.7424,-24.5971,-353.853,27.7424,-4.69315,44.8424,27.7424,49.2191,114.916,27.7424,-173.112,621.886,484.834,27.7424,1868.23,-704.683,27.7424,1152.53,-202.91,27.7424,-413.049,379.786,27.7424,5522.03,3264.66,27.7424,-558.714,542.451,27.7424,-2245.86,308.375
27.7524,17.74,1.25193,-1.85145,3.354,10.632,-6.779,-2.381,-0.215,-8.199,27.7524,2.17385,42.4585,-0.946,12.246,29.029,37.497,27.7524,8.56362,0.209742,-6.451,-1.547,-4.709,1.567,27.7524,1.86353,4.6409,27.7524,11.6984,13.383,49.804,63.5,8.546,26.086,27.7524,1.03936,-7.22884,-10.164,4.32,-5.055,1.911,27.7524,11.5595,-7.75885,27.7524,15.0384,29.8245,44.5674,27.7524,-65.5382,-14.6349,27.7524,0.289249,25.9988,27.7524,96.0627,-103.767,27.7524,41.8813,-314.222,27.7524,-7.61003,54.3342,27.7524,242.065,109.562,27.7524,-220.299,421.312,332.957,27.7524,1752.11,-489.633,27.7524,1063.72,-169.925,27.7524,-540.896,616.774,27.7524,5700.06,3918.3,27.7524,-442.186,347.452,27.7524,-2241.41,272.215
27.7624,17.8919,1.58203,-1.39218,,,,,,,27.7624,1.63833,42.3145,,,,,27.7624,8.6401,0.447021,,,,,27.7624,0.949013,5.62206,27.7624,12.4569,10.4583,,,,,27.7624,0.954282,-6.64632,,,,,27.7624,11.3672,-7.52992,27.7624,14.8689,34.9116,46.2642,27.7624,-42.7736,-13.5351,27.7624,14.1912,21.6997,27.7624,85.5087,-91.6351,27.7624,109.641,-267.615,27.7624,-8.51259,60.0337,27.7624,304.815,54.6158,27.7624,-285.872,182.396,177.37,27.7624,1569.6,-318.615,27.7624,907.841,-90.9906,27.7624,-654.565,797.039,27.7624,5686.3,4465.91,27.7624,-350.728,112.189,27.7624,-2185.47,221.193
27.7724,18.0374,1.95016,-0.926164,3.591,10.961,-6.592,-2.074,-1.15,-9.462,27.7724,1.31838,42.1878,3.605,16.879,28.986,37.1,27.7724,8.84744,0.643736,-6.276,-1.17,-5.196,1.15,27.7724,0.153355,6.47361,27.7724,13.8912,8.03075,53.789,66.035,3.906,19.928,27.7724,0.869112,-6.02817,-11.826,3.294,-4.542,0.698,27.7724,10.956,-7.30964,27.7724,13.6102,37.2104,45.9997,27.7724,-23.0076,-11.6806,27.7724,25.9449,18.141,27.7724,72.908,-78.3606,27.7724,175.397,-215.682,27.7724,-7.97064,61.184,27.7724,237.964,-9.36394,27.7724,-364.104,-82.1068,27.0481,27.7724,1339.86,-194.471,27.7724,696.034,30.1753,27.7724,-748.498,913.613,27.7724,5485.82,4889.94,27.7724,-291.609,-146.637,27.7724,-2076.95,158.25
27.7824,18.1641,2.32623,-0.472188,,,,,,,27.7824,1.17817,42.0809,,,,,27.7824,9.159,0.809842,,,,,27.7824,-0.509148,7.18927,27.7824,15.9648,6.14465,,,,,27.7824,0.794869,-5.42264,,,,,27.7824,10.3047,-7.10574,27.7824,10.9907,36.3584,43.9941,27.7824,-7.28244,-10.013,27.7824,34.5818,15.8174,27.7824,59.6081,-64.913,27.7824,236.055,-160.309,27.7824,-6.72541,57.4798,27.7824,146.733,-57.671,27.7824,-447.238,-357.434,-109.811,27.7824,1086.68,-115.586,27.7824,443.234,186.064,27.7824,-819.278,964.826,27.7824,5113.77,5178.14,27.7824,-268.569,-410.048,27.7824,-1915.77,86.0964
27.7924,18.2572,2.67733,-0.0462823,3.996,11.332,-6.211,-1.607,-1.868,-10.604,27.7924,1.17273,41.9875,8.155,21.079,28.707,36.615,27.7924,9.53908,0.960085,-5.947,-0.667,-5.614,0.928,27.7924,-1.03881,7.77187,27.7924,18.6123,4.82457,55.71,67.188,1.093,15.163,27.7924,0.734604,-4.87857,-12.361,3.039,-4.087,0.473,27.7924,9.4052,-6.91917,27.7924,6.83346,32.1716,40.5703,27.7924,3.69512,-9.34334,27.7924,39.3271,15.2076,27.7924,47.0207,-52.1172,27.7924,289.065,-103.484,27.7924,-5.56397,49.124,27.7924,-79.2057,-61.277,27.7924,-526.152,-627.561,-226.297,27.7924,836.617,-76.6592,27.7924,167.198,365.619,27.7924,-865.901,954.158,27.7924,4593.98,5323.96,27.7924,-281.506,-658.513,27.7924,-1703.94,7.10621
27.8024,18.3007,2.96966,0.339218,4.446,11.652,-5.688,-1.076,,,27.8024,1.25208,41.894,12.517,24.785,,,27.8024,9.94554,1.11399,-5.496,-0.146,,,27.8024,-1.44956,8.23162,27.8024,21.7461,4.07497,55.859,67.293,,,27.8024,0.68359,-4.44016,-12.029,3.671,,,27.8024,8.26886,-6.74518,27.8024,1.08271,24.6609,36.1282,27.8024,9.68804,-10.2659,27.8024,39.713,16.7957,27.8024,36.3016,-40.6352,27.8024,332.674,-47.1601,27.8024,-5.20905,36.8152,27.8024,-403.6,-15.7612,27.8024,-591.194,-876.081,-317.157,27.8024,616.768,-69.8152,27.8024,-112.751,554.797,27.8024,-889.595,889.671,27.8024,3956.97,5326.46,27.8024,-326.512,-873.668,27.8024,-1446.28,-76.5362
27.8124,18.2788,3.17055,0.676282,,,,,-2.358,-11.468,27.8124,1.36649,41.7822,,,28.357,36.323,27.8124,10.3333,1.296,,,-5.72,1.054,27.8124,-1.76484,8.58457,27.8124,25.2658,3.88137,,,0.266,12.534,27.8124,0.630423,-4.14227,,,-3.943,0.499,27.8124,6.92801,-6.57556,27.8124,-6.17218,14.04,31.1075,27.8124,11.0111,-13.0911,27.8124,35.6525,21.0595,27.8124,28.0872,-30.9787,27.8124,366.016,6.90293,27.8124,-6.25584,21.6669,27.8124,-530.652,21.508,27.8124,-633.107,-1087.18,-379.018,27.8124,452.344,-85.9305,27.8124,-377.177,737.445,27.8124,-893.214,783.115,27.8124,3237.19,5189.79,27.8124,-396.288,-1039.88,27.8124,-1150.75,-162.484
27.8224,18.1773,3.25046,0.961368,4.826,11.9,-5.08,-0.494,,,27.8224,1.4723,41.6322,16.429,28.013,,,27.8224,10.6586,1.53518,-4.967,0.385,,,27.8224,-2.0113,8.85119,27.8224,29.0664,4.21303,54.339,66.497,,,27.8224,0.558473,-4.00682,-11.034,4.842,,,27.8224,5.43226,-6.40154,27.8224,-14.6789,0.726199,25.9443,27.8224,8.54066,-17.812,27.8224,27.4669,28.3994,27.8224,22.3621,-23.5309,27.8224,389.05,57.2641,27.8224,-9.15115,5.0602,27.8224,-468.744,0.994492,27.8224,-643.978,-1246.67,-410.453,27.8224,364.227,-116.015,27.8224,-608.061,896.468,27.8224,-880.392,648.765,27.8224,2470.27,4922.48,27.8224,-480.876,-1145.48,27.8224,-828.258,-247.779
27.8323,17.9853,3.18507,1.19517,,,,,-2.577,-12.045,27.8323,1.53731,41.4259,,,28,36.364,27.8323,10.8827,1.86399,,,-5.397,1.571,27.8323,-2.21208,9.05519,27.8323,33.0468,5.02665,,,1.139,12.301,27.8323,0.4474,-4.04106,,,-4.046,0.314,27.8323,3.8406,-6.21685,27.8323,-24.0192,-14.6677,21.0309,27.8323,3.64865,-24.1121,27.8323,15.8664,39.0004,27.8323,18.4906,-18.5561,27.8323,402.394,102.883,27.8323,-14.1881,-11.5608,27.8323,-354.3,-114.899,27.8323,-618.127,-1342.92,-411.898,27.8323,366.789,-152.481,27.8323,-790.257,1015.23,27.8323,-854.64,502.093,27.8323,1690.16,4536.41,27.8323,-568.678,-1183.49,27.8323,-492.023,-328.439
27.8423,17.6969,2.95711,1.38199,5.064,12.02,-4.434,0.11,-2.577,-12.045,27.8423,1.54527,41.15,19.709,30.707,28,36.364,27.8423,10.9759,2.31519,-4.454,0.97,-5.397,1.571,27.8423,-2.38112,9.22231,27.8423,37.1143,6.27069,51.265,64.661,1.139,12.301,27.8423,0.274711,-4.23804,-9.409,6.233,-4.046,0.314,27.8423,2.21182,-6.02062,27.8423,-33.6219,-31.3529,16.6851,27.8423,-1.92801,-31.418,27.8423,1.88408,52.6617,27.8423,15.4004,-16.1931,27.8423,407.105,143.128,27.8423,-21.4907,-26.9168,27.8423,-181.713,-159.135,27.8423,-552.836,-1367.78,-385.448,27.8423,466.197,-190.139,27.8423,-912.719,1079.06,27.8423,-818.604,358.38,27.8423,926.765,4045.85,27.8423,-647.656,-1151.98,27.8423,-156.553,-399.235
27.8523,17.3128,2.55801,1.52887,5.166,12.036,-3.854,0.666,-2.864,-13.384,27.8523,1.49875,40.7976,22.357,32.899,27.876,36.424,27.8523,10.9204,2.91722,-4.078,1.534,-5.137,2.161,27.8523,-2.52009,9.37905,27.8523,41.1889,7.88921,46.852,61.622,4.016,12.946,27.8523,0.0175864,-4.5794,-7.459,7.601,-4.276,-0.182,27.8523,0.596181,-5.81979,27.8523,-42.7888,-48.3985,13.1342,27.8523,-6.26028,-38.9896,27.8523,-13.2377,68.6706,27.8523,11.8762,-16.4292,27.8523,404.479,177.699,27.8523,-30.9754,-40.0736,27.8523,25.3429,-5.18723,27.8523,-448.84,-1317.25,-334.559,27.8523,659.409,-226.794,27.8523,-969.378,1076.77,27.8523,-773.665,231.35,27.8523,204.118,3466.52,27.8523,-706.599,-1053.8,27.8523,163.47,-453.764
27.8623,16.8411,1.98914,1.64467,,,,,,,27.8623,1.42007,40.3702,,,,,27.8623,10.7112,3.6886,,,,,27.8623,-2.61864,9.5509,27.8623,45.2039,9.82468,,,,,27.8623,-0.344798,-5.03951,,,,,27.8623,-0.969287,-5.63014,27.8623,-50.7365,-64.7816,10.5143,27.8623,-7.41718,-46.0403,27.8623,-28.1929,85.7943,27.8623,6.89774,-19.0501,27.8623,395.863,206.503,27.8623,-42.2976,-50.5072,27.8623,169.416,160.895,27.8623,-310.505,-1191.86,-263.704,27.8623,934.009,-263.355,27.8623,-959.561,1001.92,27.8623,-719.954,131.953,27.8623,-460.722,2814.94,27.8623,-736.345,-896.017,27.8623,454.281,-484.888
27.8723,16.2981,1.26238,1.73916,5.193,11.985,-3.391,1.105,-2.543,-13.139,27.8723,1.3504,39.8768,24.445,34.701,27.334,36.802,27.8723,10.3565,4.63311,-3.911,1.967,-4.078,3.292,27.8723,-2.65804,9.76005,27.8723,49.1061,12.0193,41.474,57.486,6.547,15.543,27.8723,-0.828365,-5.58954,-5.686,8.58,-4.406,-0.294,27.8723,-2.46108,-5.47505,27.8723,-56.6518,-79.4539,8.8834,27.8723,-3.65489,-51.8744,27.8723,-41.7624,102.413,27.8723,-0.066936,-23.5638,27.8723,382.525,229.487,27.8723,-54.8063,-58.0375,27.8723,167.922,222.387,27.8723,-145.639,-996.891,-178.009,27.8723,1268.93,-303.444,27.8723,-887.901,853.709,27.8723,-656.778,67.4059,27.8723,-1058.01,2107.93,27.8723,-730.801,-689.071,27.8723,703.926,-485.541
27.8823,15.7081,0.400061,1.82234,,,,,,,27.8823,1.34697,39.3327,,,,,27.8823,9.87592,5.73686,,,,,27.8823,-2.6173,10.0222,27.8823,52.8544,14.4144,,,,,27.8823,-1.44092,-6.20026,,,,,27.8823,-3.86571,-5.38139,27.8823,-59.7726,-91.4191,8.24577,27.8823,6.40137,-56.027,27.8823,-52.9366,116.751,27.8823,-8.90104,-29.1215,27.8823,365.555,246.5,27.8823,-67.5523,-62.6809,27.8823,9.60617,306.282,27.8823,35.0693,-742.06,-82.9113,27.8823,1636.08,-352.545,27.8823,-763.766,637.371,27.8823,-583.339,40.5962,27.8823,-1584.91,1362.47,27.8823,-687.644,-445.769,27.8823,902.93,-449.779
27.8923,15.1026,-0.566,1.90407,5.168,11.894,-3.081,1.361,-1.869,-12.435,27.8923,1.47843,38.7562,26.036,36.086,26.982,37.388,27.8923,9.29777,6.96813,-3.938,2.216,-2.645,4.829,27.8923,-2.48002,10.3425,27.8923,56.4172,16.9493,35.322,52.392,9.995,19.327,27.8923,-2.17941,-6.84316,-4.524,8.726,-4.706,-0.498,27.8923,-5.17456,-5.37296,27.8923,-59.4992,-99.8114,8.57527,27.8923,23.5803,-58.3948,27.8923,-60.9862,127.15,27.8923,-18.8718,-34.4983,27.8923,345.795,257.212,27.8923,-79.3823,-64.4978,27.8923,-235.816,350.834,27.8923,218.966,-441.039,16.1407,27.8923,2002.63,-416.815,27.8923,-600.237,363.899,27.8923,-499.547,49.963,27.8923,-2044.55,595.724,27.8923,-608.603,-180.253,27.8923,1044.73,-373.94
27.9023,14.5181,-1.59617,1.99384,5.125,11.811,-2.859,1.455,-1.075,-11.483,27.9023,1.81857,38.1648,27.255,36.971,26.532,37.742,27.9023,8.65619,8.27985,-4.038,2.306,-0.736,6.968,27.9023,-2.23987,10.7121,27.9023,59.7703,19.5587,28.631,46.389,14.077,23.641,27.9023,-3.02857,-7.49022,-4.18,7.832,-5.162,-0.436,27.9023,-6.37947,-5.46322,27.9023,-55.5275,-103.965,9.82515,27.9023,47.9961,-59.3153,27.9023,-65.4877,132.305,27.9023,-28.8466,-38.2189,27.9023,323.791,261.139,27.9023,-89.1227,-63.5032,27.9023,-381.149,-19.54,27.9023,392.612,-110.559,113.927,27.9023,2333.92,-501.727,27.9023,-412.766,49.1669,27.9023,-406.733,89.8988,27.9023,-2444.53,-174.915,27.9023,-499.248,92.9741,27.9023,1125.94,-257.664
27.9123,13.9921,-2.6453,2.10057,,,,,,,27.9123,2.43835,37.5699,,,,,27.9123,7.98802,9.61423,,,,,27.9123,-1.90309,11.1069,27.9123,62.893,22.172,,,,,27.9123,-3.96187,-8.11322,,,,,27.9123,-7.47091,-5.64949,27.9123,-47.9782,-103.468,11.9159,27.9123,78.9195,-59.5629,27.9123,-66.3276,131.451,27.9123,-37.6052,-38.8774,27.9123,299.777,257.772,27.9123,-95.7991,-59.6743,27.9123,-283.823,-447.475,27.9123,543.122,230.703,205.637,27.9123,2596.59,-610.734,27.9123,-217.653,-287.495,27.9123,-308.047,151.675,27.9123,-2795.27,-931.67,27.9123,-368.283,359.919,27.9123,1146.6,-104.588
27.9223,13.5586,-3.66553,2.23216,5.15,11.784,-2.723,1.443,-0.409,-10.555,27.9223,3.39696,36.9735,28.183,37.433,25.223,37.085,27.9223,7.32964,10.9089,-4.162,2.238,1.393,9.161,27.9223,-1.48776,11.4897,27.9223,65.7658,24.7141,21.588,39.73,16.882,26.94,27.9223,-4.94455,-8.6837,-4.546,6.144,-5.093,0.827,27.9223,-8.43887,-5.91119,27.9223,-37.4659,-98.2091,14.7167,27.9223,114.752,-60.2364,27.9223,-63.7125,124.459,27.9223,-44.1182,-35.5744,27.9223,273.696,246.766,27.9223,-98.8166,-53.0463,27.9223,-91.0404,-396.003,27.9223,659.484,563.419,286.989,27.9223,2761.55,-744.166,27.9223,-30.488,-625.097,27.9223,-208.439,224.798,27.9223,-3108.3,-1656.41,27.9223,-226.435,607.836,27.9223,1110.26,77.4684
27.9323,13.2428,-4.60948,2.39491,,,,,-0.037,-9.773,27.9323,4.7334,36.3652,,,23.062,35.346,27.9323,6.71377,12.1034,,,3.216,10.83,27.9323,-1.02073,11.8183,27.9323,68.367,27.1074,,,17.621,28.421,27.9323,-5.9382,-9.17415,,,-4.383,2.275,27.9323,-9.27546,-6.21273,27.9323,-25.0501,-88.4182,18.0519,27.9323,153.173,-62.5441,27.9323,-58.1826,111.843,27.9323,-47.7026,-28.2651,27.9323,245.273,228.101,27.9323,-98.0457,-43.8408,27.9323,-11.1492,-105.376,27.9323,733.723,868.967,354.299,27.9323,2806.66,-898.53,27.9323,135.261,-942.932,27.9323,-114.179,298.614,27.9323,-3394.54,-2330.82,27.9323,-85.0483,825.808,27.9323,1024.14,276.886
27.9423,13.0576,-5.43389,2.5932,5.173,11.787,-2.626,1.366,,,27.9423,6.46041,35.7226,28.774,37.614,,,27.9423,6.16599,13.1457,-4.351,1.981,,,27.9423,-0.533713,12.055,27.9423,70.6713,29.2761,14.682,32.848,,,27.9423,-6.90547,-9.56052,-5.048,3.986,,,27.9423,-9.97756,-6.50991,27.9423,-12.0485,-74.6932,21.7459,27.9423,191.465,-67.5394,27.9423,-50.5884,94.6676,27.9423,-48.0574,-17.8305,27.9423,214.139,202.179,27.9423,-93.8144,-32.5389,27.9423,-60.7967,21.6442,27.9423,761.715,1130.72,404.515,27.9423,2718.65,-1066.31,27.9423,269.38,-1222.44,27.9423,-31.9796,363.907,27.9423,-3663.03,-2936.74,27.9423,45.4205,1005.17,27.9423,899.099,479.165
27.9523,13.0018,-6.10334,2.82983,5.114,11.722,-2.507,1.275,0.046,-9.238,27.9523,8.56269,35.0144,29.029,37.497,20.689,33.257,27.9523,5.702,13.9968,-4.709,1.567,4.345,11.827,27.9523,-0.0595761,12.175,27.9523,72.6497,31.1509,8.546,26.086,17.426,28.616,27.9523,-7.81449,-9.82493,-5.055,1.911,-4.066,2.444,27.9523,-10.5486,-6.75723,27.9523,0.235653,-57.9742,25.6741,27.9523,226.948,-75.885,27.9523,-41.9967,74.381,27.9523,-45.26,-5.8403,27.9523,179.966,169.823,27.9523,-86.8427,-19.8381,27.9523,-116.338,-63.2057,27.9523,743.585,1335.18,435.234,27.9523,2494.25,-1236.28,27.9523,365.627,-1448.72,27.9523,32.1419,414.224,27.9523,-3919.82,-3456.7,27.9523,156.794,1139.74,27.9523,749.407,668.26
27.9623,13.0623,-6.59337,3.10668,,,,,,,27.9623,10.9994,34.2049,,,,,27.9623,5.32606,14.6334,,,,,27.9623,0.371488,12.1718,27.9623,74.2706,32.6726,,,,,27.9623,-8.64232,-9.95728,,,,,27.9623,-10.9995,-6.91419,27.9623,10.7581,-39.4447,29.7741,27.9623,257.345,-87.7272,27.9623,-33.5297,52.6006,27.9623,-39.7689,5.87382,27.9623,142.585,132.205,27.9623,-78.1433,-6.51522,27.9623,-44.0773,-42.1169,27.9623,683.605,1472.77,444.717,27.9623,2140.27,-1394.39,27.9623,421.979,-1611.64,27.9623,74.0648,446.68,27.9623,-4167.36,-3874.49,27.9623,244.259,1225.88,27.9623,592.286,828.133
27.9723,13.217,-6.89224,3.42531,4.992,11.516,-2.404,1.22,0.0449998,-8.805,27.9723,13.7096,33.2599,28.986,37.1,18.275,31.191,27.9723,5.0314,15.0488,-5.196,1.15,4.923,12.351,27.9723,0.735801,12.0575,27.9723,75.5014,33.795,3.906,19.928,16.586,28.264,27.9723,-9.37735,-9.95523,-4.542,0.698,-4.149,1.535,27.9723,-11.3486,-6.94959,27.9723,18.8564,-20.3792,34.0083,27.9723,280.985,-102.727,27.9723,-26.1921,30.8774,27.9723,-32.4103,15.6791,27.9723,102.039,90.7143,27.9723,-68.889,6.72197,27.9723,45.5193,171.112,27.9723,589.647,1538.35,431.924,27.9723,1672.9,-1524.87,27.9723,440.378,-1706.24,27.9723,92.6184,462.115,27.9723,-4404.25,-4175.8,27.9723,306.982,1262.34,27.9723,447.034,944.315
27.9823,13.4394,-7.00096,3.78685,,,,,0.149,-8.341,27.9823,16.6191,32.1504,,,15.757,28.911,27.9823,4.80222,15.2509,,,5.238,12.576,27.9823,1.01969,11.8582,27.9823,76.3114,34.4869,,,14.959,27.389,27.9823,-10.0201,-9.82284,,,-4.213,0.645,27.9823,-11.6201,-6.84367,27.9823,24.2529,-1.98212,38.3033,27.9823,296.839,-120.197,27.9823,-20.7329,10.4896,27.9823,-24.2988,22.5101,27.9823,58.5835,46.8346,27.9823,-60.2456,19.3286,27.9823,18.6672,205.248,27.9823,472.265,1531.27,396.566,27.9823,1116.17,-1611.74,27.9823,426.038,-1732.61,27.9823,90.2807,464.576,27.9823,-4625.23,-4348.84,27.9823,348.154,1250.03,27.9823,333.774,1005.31
27.9923,13.702,-6.93188,4.19137,4.81,11.23,-2.363,1.217,,,27.9923,19.6464,30.8559,28.707,36.615,,,27.9923,4.61674,15.2586,-5.614,0.928,,,27.9923,1.22178,11.6073,27.9923,76.6731,34.7317,1.093,15.163,,,27.9923,-10.5823,-9.56866,-4.087,0.473,,,27.9923,-11.8426,-6.58834,27.9923,26.9957,14.7421,42.5022,27.9923,304.458,-139.26,27.9923,-17.5631,-7.69224,27.9923,-16.6894,26.0608,27.9923,12.6266,2.03381,27.9923,-53.196,30.9477,27.9923,-30.722,32.23,27.9923,343.532,1455.07,339.181,27.9923,499.905,-1640.23,27.9923,386.415,-1695.32,27.9923,73.3582,460.252,27.9923,-4821.59,-4384.87,27.9923,374.443,1191.6,27.9923,271.848,1003.66
28.0023,13.9793,-6.70612,4.63689,4.59,11.004,-2.299,1.303,0.359,-7.711,28.0023,22.7082,29.3652,28.357,36.323,13.266,26.318,28.0023,4.45095,15.0971,-5.72,1.054,5.435,12.557,28.0023,1.35348,11.337,28.0023,76.5639,34.5276,0.266,12.534,12.995,25.885,28.0023,-11.084,-9.20389,-3.943,0.499,-4.229,0.289,28.0023,-12.0453,-6.18589,28.0023,27.3808,29.0648,46.3486,28.0023,303.888,-158.951,28.0023,-16.7256,-23.2415,28.0023,-10.7928,26.7685,28.0023,-35.3439,-42.292,28.0023,-48.3951,41.3804,28.0023,-19.0201,-27.5803,28.0023,215.794,1316.89,261.205,28.0023,-142.664,-1598.27,28.0023,329.991,-1602.29,28.0023,51.5475,456.077,28.0023,-4981.71,-4278.68,28.0023,394.909,1091.09,28.0023,277.925,936.63
28.0123,14.2496,-6.35058,5.11835,,,,,0.614,-6.92,28.0123,25.7241,27.6769,,,10.84,23.534,28.0123,4.28223,14.7937,,,5.488,12.318,28.0123,1.43763,11.0719,28.0123,75.9662,33.8859,,,10.997,23.965,28.0123,-11.5502,-8.74105,,,-4.135,0.145,28.0123,-12.255,-5.64757,28.0123,25.8692,40.5537,49.5087,28.0123,295.571,-178.277,28.0123,-17.9134,-36.1157,28.0123,-7.58115,25.621,28.0123,-84.8152,-84.8309,28.0123,-46.0753,50.5269,28.0123,23.5302,4.44794,28.0123,100.459,1126.65,165.009,28.0123,-777.357,-1477.62,28.0123,265.057,-1463.67,28.0123,36.8741,458.266,28.0123,-5091.73,-4028.94,28.0123,419.541,953.515,28.0123,364.015,806.445
28.0223,14.4967,-5.89504,5.62706,4.374,10.894,-2.119,1.515,,,28.0223,28.6196,25.7997,28,36.364,,,28.0223,4.09269,14.3747,-5.397,1.571,,,28.0223,1.5051,10.8246,28.0223,74.8676,32.8309,1.139,12.301,,,28.0223,-12.0055,-8.19335,-4.046,0.314,,,28.0223,-12.4914,-4.99239,28.0223,23.006,49.0489,51.6199,28.0223,280.25,-196.248,28.0223,-20.5316,-46.5395,28.0223,-7.61045,23.876,28.0223,-135.26,-124.341,28.0223,-46.0057,58.323,28.0223,53.6404,40.2611,28.0223,6.95524,896.128,53.8864,28.0223,-1371.39,-1274.92,28.0223,198.651,-1290.57,28.0223,42.1001,471.052,28.0223,-5136.5,-3638.56,28.0223,457.586,784.594,28.0223,535.563,620.099
28.0323,14.7098,-5.36961,6.15074,4.696,10.866,-1.872,1.374,0.927,-6.089,28.0323,31.3291,23.752,27.876,36.424,8.385,20.669,28.0323,3.8716,13.8629,-5.137,2.161,5.388,11.94,28.0323,1.58984,10.5944,28.0323,73.261,31.3991,4.016,12.946,8.984,21.866,28.0323,-12.4703,-7.57459,-4.276,-0.182,-4.016,-0.058,28.0323,-12.7638,-4.24645,28.0323,19.3548,54.6059,52.3512,28.0323,258.884,-211.884,28.0323,-23.799,-54.8734,28.0323,-10.8864,22.7817,28.0323,-186.107,-159.627,28.0323,-47.5063,64.6898,28.0323,76.8082,65.1138,28.0323,-58.063,638.028,-68.0418,28.0323,-1895.47,-992.193,28.0323,135.824,-1093.99,28.0323,78.7833,495.837,28.0323,-5100.48,-3114.88,28.0323,515.93,590.518,28.0323,789.895,388.767
